sample,stage,held_out_record,target_feature,model,n_train,n_test,heldout_rmse_standardized,training_aic,training_bic,predictors
q1_quality_matched,cue_locked,VisualCogA_Task-2,AI_alpha,Model-A3_no_T,217,80,1.1486767062807852,624.0198432905192,640.9193300582216,V;H;P
q1_quality_matched,cue_locked,VisualCogA_Task-2,AI_alpha,Model-F_VHP_plus_Tcandidate,217,80,1.138969736149815,620.9344012890764,641.2137854103191,V;H;P;T
q1_quality_matched,cue_locked,VisualCogA_Task-2,AI_alpha,Model-F_VHP_gamma_plus_Tcandidate,217,80,1.1422730267495456,621.4735196869257,645.1328011617089,V;H;P;G;T
q1_quality_matched,cue_locked,VisualCogB_Task-1,erp_mean_F3,Model-0_V,214,83,0.9977795661687261,386.82459609485124,396.9225241399168,V
q1_quality_matched,cue_locked,VisualCogB_Task-1,erp_mean_F3,Model-0_VplusGamma,214,83,0.9763662979688088,384.69126892106567,398.1551729811531,V;G
q1_quality_matched,cue_locked,VisualCogB_Task-1,erp_mean_F3,Model-A1_no_H,214,83,0.9969570641486278,387.12029904048114,400.5842031005686,V;P
q1_quality_matched,cue_locked,VisualCogB_Task-1,erp_mean_F3,Model-A2_no_P,214,83,1.002681202818405,386.08099081258166,399.5448948726691,V;H
q1_quality_matched,cue_locked,VisualCogB_Task-1,erp_mean_F3,Model-A3_no_T,214,83,1.0015732641466388,386.8684000222172,403.69828009732646,V;H;P
q1_quality_matched,cue_locked,VisualCogB_Task-1,erp_mean_F3,Model-F_VHP_plus_Tcandidate,214,83,0.9853854305704302,385.44441352119196,405.64026961132305,V;H;P;T
q1_quality_matched,cue_locked,VisualCogB_Task-1,erp_mean_F3,Model-F_VHP_gamma_plus_Tcandidate,214,83,0.980236237025483,386.8173290182774,410.3791611234304,V;H;P;G;T
q1_quality_matched,cue_locked,VisualCogB_Task-1,erp_mean_Fz,Model-0_V,214,83,1.5780432375138345,377.19788133101366,387.2958093760792,V
q1_quality_matched,cue_locked,VisualCogB_Task-1,erp_mean_Fz,Model-0_VplusGamma,214,83,1.561684953363647,375.3797865572374,388.84369061732485,V;G
q1_quality_matched,cue_locked,VisualCogB_Task-1,erp_mean_Fz,Model-A1_no_H,214,83,1.573845922860581,376.68907918535865,390.1529832454461,V;P
q1_quality_matched,cue_locked,VisualCogB_Task-1,erp_mean_Fz,Model-A2_no_P,214,83,1.5761025834209292,373.1749363544689,386.63884041455634,V;H
q1_quality_matched,cue_locked,VisualCogB_Task-1,erp_mean_Fz,Model-A3_no_T,214,83,1.5728856983329869,373.5470184804246,390.37689855553384,V;H;P
q1_quality_matched,cue_locked,VisualCogB_Task-1,erp_mean_Fz,Model-F_VHP_plus_Tcandidate,214,83,1.5468867388839374,365.34784823375696,385.54370432388805,V;H;P;T
q1_quality_matched,cue_locked,VisualCogB_Task-1,erp_mean_Fz,Model-F_VHP_gamma_plus_Tcandidate,214,83,1.5477824564689184,367.2184507515146,390.78028285666755,V;H;P;G;T
q1_quality_matched,cue_locked,VisualCogB_Task-1,erp_mean_F4,Model-0_V,214,83,0.8891322416455011,318.2920818704834,328.39000991554894,V
q1_quality_matched,cue_locked,VisualCogB_Task-1,erp_mean_F4,Model-0_VplusGamma,214,83,0.8897124590042044,320.126032130383,333.58993619047044,V;G
q1_quality_matched,cue_locked,VisualCogB_Task-1,erp_mean_F4,Model-A1_no_H,214,83,0.8892109723574388,320.29003389663006,333.7539379567175,V;P
q1_quality_matched,cue_locked,VisualCogB_Task-1,erp_mean_F4,Model-A2_no_P,214,83,0.8890631011280934,320.288005280064,333.7519093401514,V;H
q1_quality_matched,cue_locked,VisualCogB_Task-1,erp_mean_F4,Model-A3_no_T,214,83,0.8891505891531971,322.2850424248302,339.11492249993944,V;H;P
q1_quality_matched,cue_locked,VisualCogB_Task-1,erp_mean_F4,Model-F_VHP_plus_Tcandidate,214,83,0.8869269029134594,324.0410519418203,344.2369080319514,V;H;P;T
q1_quality_matched,cue_locked,VisualCogB_Task-1,erp_mean_F4,Model-F_VHP_gamma_plus_Tcandidate,214,83,0.8876679878013594,326.0096590892878,349.5714911944408,V;H;P;G;T
q1_quality_matched,cue_locked,VisualCogB_Task-1,log_theta_power_F3,Model-0_V,214,83,0.9115138734882963,610.2563303227796,620.3542583678452,V
q1_quality_matched,cue_locked,VisualCogB_Task-1,log_theta_power_F3,Model-0_VplusGamma,214,83,0.911024659868596,612.2215906931253,625.6854947532128,V;G
q1_quality_matched,cue_locked,VisualCogB_Task-1,log_theta_power_F3,Model-A1_no_H,214,83,0.9122203803666066,611.6574410466822,625.1213451067696,V;P
q1_quality_matched,cue_locked,VisualCogB_Task-1,log_theta_power_F3,Model-A2_no_P,214,83,0.8258049891932537,456.6631248906284,470.12702895071584,V;H
q1_quality_matched,cue_locked,VisualCogB_Task-1,log_theta_power_F3,Model-A3_no_T,214,83,0.8222281818001165,456.6568192565275,473.48669933163677,V;H;P
q1_quality_matched,cue_locked,VisualCogB_Task-1,log_theta_power_F3,Model-F_VHP_plus_Tcandidate,214,83,0.8221597528174377,458.6548360033027,478.8506920934338,V;H;P;T
q1_quality_matched,cue_locked,VisualCogB_Task-1,log_theta_power_F3,Model-F_VHP_gamma_plus_Tcandidate,214,83,0.8213075808518401,460.5761600875982,484.1379921927512,V;H;P;G;T
q1_quality_matched,cue_locked,VisualCogB_Task-1,log_theta_power_Fz,Model-0_V,214,83,0.8365423054605281,612.9323527685954,623.030280813661,V
q1_quality_matched,cue_locked,VisualCogB_Task-1,log_theta_power_Fz,Model-0_VplusGamma,214,83,0.8345031520224767,614.6823496035886,628.146253663676,V;G
q1_quality_matched,cue_locked,VisualCogB_Task-1,log_theta_power_Fz,Model-A1_no_H,214,83,0.8275186710959725,609.6452999376062,623.1092039976936,V;P
q1_quality_matched,cue_locked,VisualCogB_Task-1,log_theta_power_Fz,Model-A2_no_P,214,83,0.5098351321193075,333.51082128180974,346.97472534189717,V;H
q1_quality_matched,cue_locked,VisualCogB_Task-1,log_theta_power_Fz,Model-A3_no_T,214,83,0.508719164280979,332.98259811771607,349.8124781928253,V;H;P
q1_quality_matched,cue_locked,VisualCogB_Task-1,log_theta_power_Fz,Model-F_VHP_plus_Tcandidate,214,83,0.5091656081862407,333.90910710318263,354.1049631933137,V;H;P;T
q1_quality_matched,cue_locked,VisualCogB_Task-1,log_theta_power_Fz,Model-F_VHP_gamma_plus_Tcandidate,214,83,0.5090019659899275,335.89967267860953,359.4615047837625,V;H;P;G;T
q1_quality_matched,cue_locked,VisualCogB_Task-1,log_theta_power_F4,Model-0_V,214,83,0.8161850446552846,612.5012424286518,622.5991704737174,V
q1_quality_matched,cue_locked,VisualCogB_Task-1,log_theta_power_F4,Model-0_VplusGamma,214,83,0.8156633331573951,614.081061461726,627.5449655218134,V;G
q1_quality_matched,cue_locked,VisualCogB_Task-1,log_theta_power_F4,Model-A1_no_H,214,83,0.7979570848928196,609.0093252329933,622.4732292930807,V;P
q1_quality_matched,cue_locked,VisualCogB_Task-1,log_theta_power_F4,Model-A2_no_P,214,83,0.6806186335628941,416.7238434155019,430.18774747558933,V;H
q1_quality_matched,cue_locked,VisualCogB_Task-1,log_theta_power_F4,Model-A3_no_T,214,83,0.6706508500735333,415.8854858784096,432.71536595351887,V;H;P
q1_quality_matched,cue_locked,VisualCogB_Task-1,log_theta_power_F4,Model-F_VHP_plus_Tcandidate,214,83,0.6677465632670354,417.67598430114475,437.87184039127584,V;H;P;T
q1_quality_matched,cue_locked,VisualCogB_Task-1,log_theta_power_F4,Model-F_VHP_gamma_plus_Tcandidate,214,83,0.6679832568505017,419.65482453787735,443.2166566430303,V;H;P;G;T
q1_quality_matched,cue_locked,VisualCogB_Task-1,log_alpha_power_F3,Model-0_V,214,83,0.9082709400247823,613.2338655242983,623.3317935693639,V
q1_quality_matched,cue_locked,VisualCogB_Task-1,log_alpha_power_F3,Model-0_VplusGamma,214,83,0.9454396062185036,611.4396579288998,624.9035619889872,V;G
q1_quality_matched,cue_locked,VisualCogB_Task-1,log_alpha_power_F3,Model-A1_no_H,214,83,0.9508849335625726,592.248500819387,605.7124048794744,V;P
q1_quality_matched,cue_locked,VisualCogB_Task-1,log_alpha_power_F3,Model-A2_no_P,214,83,0.906532905180512,560.6227928683905,574.086696928478,V;H
q1_quality_matched,cue_locked,VisualCogB_Task-1,log_alpha_power_F3,Model-A3_no_T,214,83,0.9370895735279997,544.1310238091809,560.9609038842901,V;H;P
q1_quality_matched,cue_locked,VisualCogB_Task-1,log_alpha_power_F3,Model-F_VHP_plus_Tcandidate,214,83,0.9471003635927608,545.9010968620416,566.0969529521727,V;H;P;T
q1_quality_matched,cue_locked,VisualCogB_Task-1,log_alpha_power_F3,Model-F_VHP_gamma_plus_Tcandidate,214,83,0.9462144061698198,547.8836615195745,571.4454936247274,V;H;P;G;T
q1_quality_matched,cue_locked,VisualCogB_Task-1,log_alpha_power_Fz,Model-0_V,214,83,0.9066400439248469,612.7484540717187,622.8463821167843,V
q1_quality_matched,cue_locked,VisualCogB_Task-1,log_alpha_power_Fz,Model-0_VplusGamma,214,83,0.8944490776911233,612.5861000951813,626.0500041552688,V;G
q1_quality_matched,cue_locked,VisualCogB_Task-1,log_alpha_power_Fz,Model-A1_no_H,214,83,0.9185021551038003,606.8883565260328,620.3522605861202,V;P
q1_quality_matched,cue_locked,VisualCogB_Task-1,log_alpha_power_Fz,Model-A2_no_P,214,83,0.8627837750087278,571.456596132454,584.9205001925415,V;H
q1_quality_matched,cue_locked,VisualCogB_Task-1,log_alpha_power_Fz,Model-A3_no_T,214,83,0.8713129118472815,569.0197733022795,585.8496533773888,V;H;P
q1_quality_matched,cue_locked,VisualCogB_Task-1,log_alpha_power_Fz,Model-F_VHP_plus_Tcandidate,214,83,0.8602008066578848,570.2507481204375,590.4466042105686,V;H;P;T
q1_quality_matched,cue_locked,VisualCogB_Task-1,log_alpha_power_Fz,Model-F_VHP_gamma_plus_Tcandidate,214,83,0.8601875030293538,572.246080863512,595.8079129686649,V;H;P;G;T
q1_quality_matched,cue_locked,VisualCogB_Task-1,log_alpha_power_F4,Model-0_V,214,83,0.9324998799046874,612.1876629471698,622.2855909922354,V
q1_quality_matched,cue_locked,VisualCogB_Task-1,log_alpha_power_F4,Model-0_VplusGamma,214,83,0.9052514745454172,609.3915057066829,622.8554097667703,V;G
q1_quality_matched,cue_locked,VisualCogB_Task-1,log_alpha_power_F4,Model-A1_no_H,214,83,0.9336781607540738,601.0222614317588,614.4861654918462,V;P
q1_quality_matched,cue_locked,VisualCogB_Task-1,log_alpha_power_F4,Model-A2_no_P,214,83,0.8624968728638395,562.3709928636563,575.8348969237437,V;H
q1_quality_matched,cue_locked,VisualCogB_Task-1,log_alpha_power_F4,Model-A3_no_T,214,83,0.8645066274064755,555.4335839182759,572.2634639933851,V;H;P
q1_quality_matched,cue_locked,VisualCogB_Task-1,log_alpha_power_F4,Model-F_VHP_plus_Tcandidate,214,83,0.8457196091241007,555.0643460323971,575.2602021225282,V;H;P;T
q1_quality_matched,cue_locked,VisualCogB_Task-1,log_alpha_power_F4,Model-F_VHP_gamma_plus_Tcandidate,214,83,0.8451388387476393,557.0120082953252,580.5738404004782,V;H;P;G;T
q1_quality_matched,cue_locked,VisualCogB_Task-1,log_beta_power_F3,Model-0_V,214,83,0.8548436665717267,613.2791050930981,623.3770331381637,V
q1_quality_matched,cue_locked,VisualCogB_Task-1,log_beta_power_F3,Model-0_VplusGamma,214,83,0.7847146043923425,584.9452272125566,598.409131272644,V;G
q1_quality_matched,cue_locked,VisualCogB_Task-1,log_beta_power_F3,Model-A1_no_H,214,83,0.6518651181742836,498.746632336745,512.2105363968324,V;P
q1_quality_matched,cue_locked,VisualCogB_Task-1,log_beta_power_F3,Model-A2_no_P,214,83,0.860060200634444,607.4636742405542,620.9275783006416,V;H
q1_quality_matched,cue_locked,VisualCogB_Task-1,log_beta_power_F3,Model-A3_no_T,214,83,0.667944314337287,494.5736772884485,511.40355736355775,V;H;P
q1_quality_matched,cue_locked,VisualCogB_Task-1,log_beta_power_F3,Model-F_VHP_plus_Tcandidate,214,83,0.670083881816705,496.4232007205979,516.619056810729,V;H;P;T
q1_quality_matched,cue_locked,VisualCogB_Task-1,log_beta_power_F3,Model-F_VHP_gamma_plus_Tcandidate,214,83,0.6797401385287478,491.8310078330338,515.3928399381867,V;H;P;G;T
q1_quality_matched,cue_locked,VisualCogB_Task-1,log_beta_power_Fz,Model-0_V,214,83,0.8927295039754942,613.3050750930418,623.4030031381074,V
q1_quality_matched,cue_locked,VisualCogB_Task-1,log_beta_power_Fz,Model-0_VplusGamma,214,83,0.7789340206448043,583.1051221346174,596.5690261947049,V;G
q1_quality_matched,cue_locked,VisualCogB_Task-1,log_beta_power_Fz,Model-A1_no_H,214,83,0.5084047731047031,380.534870021866,393.99877408195346,V;P
q1_quality_matched,cue_locked,VisualCogB_Task-1,log_beta_power_Fz,Model-A2_no_P,214,83,0.8878069856030714,611.8380230706928,625.3019271307802,V;H
q1_quality_matched,cue_locked,VisualCogB_Task-1,log_beta_power_Fz,Model-A3_no_T,214,83,0.509254763563855,382.29705301598807,399.1269330910973,V;H;P
q1_quality_matched,cue_locked,VisualCogB_Task-1,log_beta_power_Fz,Model-F_VHP_plus_Tcandidate,214,83,0.5093296808274116,384.2968282230523,404.49268431318336,V;H;P;T
q1_quality_matched,cue_locked,VisualCogB_Task-1,log_beta_power_Fz,Model-F_VHP_gamma_plus_Tcandidate,214,83,0.5140959931437139,384.68492720213186,408.24675930728483,V;H;P;G;T
q1_quality_matched,cue_locked,VisualCogB_Task-1,log_beta_power_F4,Model-0_V,214,83,1.0353364906827023,613.1878343379377,623.2857623830033,V
q1_quality_matched,cue_locked,VisualCogB_Task-1,log_beta_power_F4,Model-0_VplusGamma,214,83,0.8607523767625648,566.8785882404059,580.3424923004933,V;G
q1_quality_matched,cue_locked,VisualCogB_Task-1,log_beta_power_F4,Model-A1_no_H,214,83,0.6848533857353534,456.5681371333662,470.0320411934536,V;P
q1_quality_matched,cue_locked,VisualCogB_Task-1,log_beta_power_F4,Model-A2_no_P,214,83,1.0295735577744345,613.6317054343439,627.0956094944313,V;H
q1_quality_matched,cue_locked,VisualCogB_Task-1,log_beta_power_F4,Model-A3_no_T,214,83,0.6851520424999428,458.35106903780076,475.18094911291,V;H;P
q1_quality_matched,cue_locked,VisualCogB_Task-1,log_beta_power_F4,Model-F_VHP_plus_Tcandidate,214,83,0.6726574320633274,452.99556960653877,473.19142569666985,V;H;P;T
q1_quality_matched,cue_locked,VisualCogB_Task-1,log_beta_power_F4,Model-F_VHP_gamma_plus_Tcandidate,214,83,0.6638050121552502,443.3371482024943,466.89898030764726,V;H;P;G;T
q1_quality_matched,cue_locked,VisualCogB_Task-1,AI_alpha,Model-0_V,214,83,0.9580127531199806,611.750743204811,621.8486712498766,V
q1_quality_matched,cue_locked,VisualCogB_Task-1,AI_alpha,Model-0_VplusGamma,214,83,0.9514415454945518,613.6982614897357,627.1621655498232,V;G
q1_quality_matched,cue_locked,VisualCogB_Task-1,AI_alpha,Model-A1_no_H,214,83,0.9661104837840568,612.705644216551,626.1695482766385,V;P
q1_quality_matched,cue_locked,VisualCogB_Task-1,AI_alpha,Model-A2_no_P,214,83,0.9591991839654551,613.7328164871077,627.1967205471951,V;H
q1_quality_matched,cue_locked,VisualCogB_Task-1,AI_alpha,Model-A3_no_T,214,83,0.9660068820515826,614.7054559231569,631.5353359982662,V;H;P
q1_quality_matched,cue_locked,VisualCogB_Task-1,AI_alpha,Model-F_VHP_plus_Tcandidate,214,83,0.9355309470737474,615.934942310869,636.1307984010001,V;H;P;T
q1_quality_matched,cue_locked,VisualCogB_Task-1,AI_alpha,Model-F_VHP_gamma_plus_Tcandidate,214,83,0.9326155665268013,617.8498196156291,641.4116517207821,V;H;P;G;T
q1_quality_matched,cue_locked,VisualCogB_Task-2,erp_mean_F3,Model-0_V,217,80,0.6432766954181928,502.9280595988524,513.0677516594739,V
q1_quality_matched,cue_locked,VisualCogB_Task-2,erp_mean_F3,Model-0_VplusGamma,217,80,0.6200155290316711,500.1789210811082,513.69851049527,V;G
q1_quality_matched,cue_locked,VisualCogB_Task-2,erp_mean_F3,Model-A1_no_H,217,80,0.6401047437064747,504.66442403090167,518.1840134450636,V;P
q1_quality_matched,cue_locked,VisualCogB_Task-2,erp_mean_F3,Model-A2_no_P,217,80,0.6441267861018537,503.8412755925136,517.3608650066755,V;H
q1_quality_matched,cue_locked,VisualCogB_Task-2,erp_mean_F3,Model-A3_no_T,217,80,0.6417957067864518,505.70479417977873,522.604280947481,V;H;P
q1_quality_matched,cue_locked,VisualCogB_Task-2,erp_mean_F3,Model-F_VHP_plus_Tcandidate,217,80,0.6257146369681812,503.6073297849453,523.8867139061881,V;H;P;T
q1_quality_matched,cue_locked,VisualCogB_Task-2,erp_mean_F3,Model-F_VHP_gamma_plus_Tcandidate,217,80,0.6204837577246318,504.02030313433045,527.6795846091137,V;H;P;G;T
q1_quality_matched,cue_locked,VisualCogB_Task-2,erp_mean_Fz,Model-0_V,217,80,0.6037244760315049,584.5925073413249,594.7321994019463,V
q1_quality_matched,cue_locked,VisualCogB_Task-2,erp_mean_Fz,Model-0_VplusGamma,217,80,0.5888597192723747,582.4885180717052,596.0081074858671,V;G
q1_quality_matched,cue_locked,VisualCogB_Task-2,erp_mean_Fz,Model-A1_no_H,217,80,0.6002151884726553,585.4304464575287,598.9500358716905,V;P
q1_quality_matched,cue_locked,VisualCogB_Task-2,erp_mean_Fz,Model-A2_no_P,217,80,0.5919570048205531,585.8205298038409,599.3401192180028,V;H
q1_quality_matched,cue_locked,VisualCogB_Task-2,erp_mean_Fz,Model-A3_no_T,217,80,0.5906838450424372,586.8931437347474,603.7926305024497,V;H;P
q1_quality_matched,cue_locked,VisualCogB_Task-2,erp_mean_Fz,Model-F_VHP_plus_Tcandidate,217,80,0.5552538926069539,583.2950097229997,603.5743938442424,V;H;P;T
q1_quality_matched,cue_locked,VisualCogB_Task-2,erp_mean_Fz,Model-F_VHP_gamma_plus_Tcandidate,217,80,0.5563058127429077,585.161429655596,608.8207111303792,V;H;P;G;T
q1_quality_matched,cue_locked,VisualCogB_Task-2,erp_mean_F4,Model-0_V,217,80,1.0802727488221626,462.85679111496427,472.99648317558564,V
q1_quality_matched,cue_locked,VisualCogB_Task-2,erp_mean_F4,Model-0_VplusGamma,217,80,1.0886610329378463,464.1953996885364,477.7149891026982,V;G
q1_quality_matched,cue_locked,VisualCogB_Task-2,erp_mean_F4,Model-A1_no_H,217,80,1.0805480241621885,464.72076398303324,478.24035339719507,V;P
q1_quality_matched,cue_locked,VisualCogB_Task-2,erp_mean_F4,Model-A2_no_P,217,80,1.0810046237414241,464.7200166085031,478.23960602266493,V;H
q1_quality_matched,cue_locked,VisualCogB_Task-2,erp_mean_F4,Model-A3_no_T,217,80,1.0811547055591,466.618174982573,483.5176617502753,V;H;P
q1_quality_matched,cue_locked,VisualCogB_Task-2,erp_mean_F4,Model-F_VHP_plus_Tcandidate,217,80,1.0761784565842747,468.49344997084324,488.772834092086,V;H;P;T
q1_quality_matched,cue_locked,VisualCogB_Task-2,erp_mean_F4,Model-F_VHP_gamma_plus_Tcandidate,217,80,1.0807313617386785,468.9394785010277,492.5987599758109,V;H;P;G;T
q1_quality_matched,cue_locked,VisualCogB_Task-2,log_theta_power_F3,Model-0_V,217,80,0.9737350643734088,621.8102475132783,631.9499395738998,V
q1_quality_matched,cue_locked,VisualCogB_Task-2,log_theta_power_F3,Model-0_VplusGamma,217,80,0.9754933305238289,623.7903151588307,637.3099045729925,V;G
q1_quality_matched,cue_locked,VisualCogB_Task-2,log_theta_power_F3,Model-A1_no_H,217,80,0.9706574770814557,623.5431993457825,637.0627887599443,V;P
q1_quality_matched,cue_locked,VisualCogB_Task-2,log_theta_power_F3,Model-A2_no_P,217,80,0.7124459115201806,503.22530933855256,516.7448987527144,V;H
q1_quality_matched,cue_locked,VisualCogB_Task-2,log_theta_power_F3,Model-A3_no_T,217,80,0.7177159726426756,502.40849146439433,519.3079782320966,V;H;P
q1_quality_matched,cue_locked,VisualCogB_Task-2,log_theta_power_F3,Model-F_VHP_plus_Tcandidate,217,80,0.7208744720933907,504.2894189045095,524.5688030257522,V;H;P;T
q1_quality_matched,cue_locked,VisualCogB_Task-2,log_theta_power_F3,Model-F_VHP_gamma_plus_Tcandidate,217,80,0.7213344575657368,505.94965879591115,529.6089402706943,V;H;P;G;T
q1_quality_matched,cue_locked,VisualCogB_Task-2,log_theta_power_Fz,Model-0_V,217,80,1.051756995199607,621.1911110452751,631.3308031058965,V
q1_quality_matched,cue_locked,VisualCogB_Task-2,log_theta_power_Fz,Model-0_VplusGamma,217,80,1.0486010834027972,623.0908048751302,636.610394289292,V;G
q1_quality_matched,cue_locked,VisualCogB_Task-2,log_theta_power_Fz,Model-A1_no_H,217,80,1.0369840488731408,617.9134620007623,631.4330514149241,V;P
q1_quality_matched,cue_locked,VisualCogB_Task-2,log_theta_power_Fz,Model-A2_no_P,217,80,0.5649492569796006,353.1877716517211,366.70736106588294,V;H
q1_quality_matched,cue_locked,VisualCogB_Task-2,log_theta_power_Fz,Model-A3_no_T,217,80,0.5617790708119721,353.55220006219554,370.4516868298978,V;H;P
q1_quality_matched,cue_locked,VisualCogB_Task-2,log_theta_power_Fz,Model-F_VHP_plus_Tcandidate,217,80,0.5597460516198929,355.30567486025694,375.5850589814997,V;H;P;T
q1_quality_matched,cue_locked,VisualCogB_Task-2,log_theta_power_Fz,Model-F_VHP_gamma_plus_Tcandidate,217,80,0.5600702459663102,357.2980909620358,380.957372436819,V;H;P;G;T
q1_quality_matched,cue_locked,VisualCogB_Task-2,log_theta_power_F4,Model-0_V,217,80,1.0353277484787808,621.7186754529581,631.8583675135795,V
q1_quality_matched,cue_locked,VisualCogB_Task-2,log_theta_power_F4,Model-0_VplusGamma,217,80,1.0319195281314053,623.4495766339148,636.9691660480767,V;G
q1_quality_matched,cue_locked,VisualCogB_Task-2,log_theta_power_F4,Model-A1_no_H,217,80,1.0286342124893757,615.5897423646287,629.1093317787905,V;P
q1_quality_matched,cue_locked,VisualCogB_Task-2,log_theta_power_F4,Model-A2_no_P,217,80,0.6623929790991401,461.22611173955147,474.7457011537133,V;H
q1_quality_matched,cue_locked,VisualCogB_Task-2,log_theta_power_F4,Model-A3_no_T,217,80,0.669987444387638,456.80958874505427,473.70907551275656,V;H;P
